payment_id,customer_id,amount,currency,decline_code,customer_tenure_months,past_retry_count,failed_at,subscription_plan
3a18c961-ec06-40b4-bb11-508574905b5d,CUST-96363,1102.16,INR,insufficient_funds,67,2,2026-08-08T23:07:38.644053+00:00,annual
078ef7de-f3e1-49f5-82b2-d5fcb5dd6232,CUST-72781,3439.0,INR,insufficient_funds,52,3,2026-08-02T16:07:38.644069+00:00,monthly
5cfc632c-0560-444f-a548-72124c267af1,CUST-19632,2068.93,INR,ambiguous,11,2,2026-08-04T15:07:38.644086+00:00,monthly
54e02b8f-9bd3-4ceb-ace5-2536a9556660,CUST-92978,4745.9,INR,insufficient_funds,71,2,2026-08-11T00:07:38.644103+00:00,monthly
b1767699-2521-4937-9eb9-d54233a78711,CUST-89354,1720.97,INR,expired_card,56,0,2026-07-28T21:07:38.644132+00:00,monthly
f18bdc73-dd3d-46a9-9b89-61c75f3b6e0c,CUST-82264,598.76,INR,do_not_honor,28,3,2026-08-09T12:07:38.644150+00:00,monthly
a7c69fa1-3463-4303-8817-9f2867958d3a,CUST-62262,537.59,INR,fraud_suspected,54,0,2026-08-13T06:07:38.644167+00:00,monthly
21cbceee-c75c-4c64-8cf7-24b7a593b467,CUST-30006,5174.08,INR,insufficient_funds,61,0,2026-08-21T17:07:38.644186+00:00,monthly
b527b97b-438d-4dc0-a30e-7c94b6df78b6,CUST-58843,5464.18,INR,insufficient_funds,17,0,2026-08-05T02:07:38.644203+00:00,monthly
4428ae1e-c9fa-4d5b-aca3-d99b66801eb9,CUST-63845,1311.05,INR,do_not_honor,46,3,2026-07-26T20:07:38.644221+00:00,monthly
d92ba6cc-d086-48ec-b28e-06c00bbc1ecc,CUST-50953,1125.33,INR,insufficient_funds,46,0,2026-08-05T03:07:38.644238+00:00,monthly
d10562c9-9137-4d27-b203-97481330192f,CUST-39392,4488.63,INR,do_not_honor,14,2,2026-07-27T02:07:38.644254+00:00,monthly
6e0bde4a-db56-491b-a94d-28aff99ab9b2,CUST-85248,653.89,INR,network_error,29,1,2026-07-27T02:07:38.644270+00:00,annual
70a32750-2cc9-49f9-b601-3420cc035c7d,CUST-90422,766.76,INR,fraud_suspected,72,0,2026-08-03T22:07:38.644287+00:00,annual
cb4d5651-30eb-4bf6-87ba-282abea55671,CUST-33647,2430.17,INR,insufficient_funds,35,2,2026-07-25T09:07:38.644304+00:00,monthly
6043264e-1c2b-4484-bcb7-11247472043c,CUST-28776,1115.73,INR,insufficient_funds,52,0,2026-08-18T20:07:38.644320+00:00,monthly
a68284ed-dc9c-4c4d-bb33-d373882fd8ea,CUST-79531,1494.25,INR,insufficient_funds,28,3,2026-08-10T05:07:38.644336+00:00,monthly
1f252ccb-87d4-4226-8623-323db6e641b5,CUST-52517,1326.95,INR,expired_card,11,0,2026-08-19T14:07:38.644353+00:00,annual
8c71fafe-3fa3-4748-845d-ef6e6259798f,CUST-20693,1932.17,INR,insufficient_funds,35,3,2026-08-02T06:07:38.644369+00:00,monthly
aeaf18e5-0a1c-4eba-a451-54f30c27a467,CUST-45804,4310.6,INR,expired_card,28,0,2026-08-12T06:07:38.644387+00:00,monthly
3fbad4ec-4a9f-4d3d-989f-9c5c6a2f37d6,CUST-87743,1605.45,INR,do_not_honor,63,2,2026-08-22T12:07:38.644407+00:00,monthly
f17e0d21-886a-4e1f-bcbc-f0de9a0dbba1,CUST-11007,2431.28,INR,do_not_honor,27,2,2026-07-24T13:07:38.644428+00:00,annual
958a58b6-b09e-4216-8244-c85213077cc6,CUST-47938,322.33,INR,network_error,42,0,2026-08-23T04:07:38.644447+00:00,monthly
62693f61-ec61-4b4e-ac0e-3ad99ab591a8,CUST-59834,1446.18,INR,insufficient_funds,69,1,2026-08-07T02:07:38.644467+00:00,annual
93656e2a-09a9-4365-9e65-c664851c9bbb,CUST-19447,796.95,INR,fraud_suspected,51,0,2026-08-10T19:07:38.644485+00:00,monthly
209a2545-2705-4d67-b7a9-6f897d62ebbc,CUST-51033,601.31,INR,insufficient_funds,55,3,2026-07-31T23:07:38.644503+00:00,monthly
229340ea-b725-4104-884c-fc6c5298b412,CUST-12733,776.35,INR,insufficient_funds,42,1,2026-07-29T00:07:38.644521+00:00,monthly
94a27b1e-2c45-458d-b2d8-e800602808c3,CUST-57428,1167.51,INR,do_not_honor,12,3,2026-07-27T16:07:38.644538+00:00,monthly
8e9659cc-9f30-4be1-97ef-04f141f4294b,CUST-78676,2981.4,INR,do_not_honor,11,3,2026-07-27T10:07:38.644556+00:00,monthly
e3bed50d-eede-47d4-8d8f-e473778bb531,CUST-32037,554.7,INR,insufficient_funds,10,0,2026-08-07T03:07:38.644573+00:00,monthly
8f1b89f7-234b-4f5e-83b2-e3a3602dd111,CUST-56019,1534.86,INR,network_error,19,0,2026-08-20T15:07:38.644591+00:00,monthly
e76093cd-61d8-4fe5-8d0f-fe5b19fafcb1,CUST-30036,1043.25,INR,insufficient_funds,10,1,2026-07-23T23:07:38.644609+00:00,monthly
f69bc498-cdb4-4d34-bec0-762581e37203,CUST-85952,1173.17,INR,network_error,58,2,2026-07-25T01:07:38.644628+00:00,monthly
22f94283-234f-4973-bfa7-0469dab124fb,CUST-52363,3182.07,INR,ambiguous,41,1,2026-08-09T17:07:38.644645+00:00,monthly
b3b32d26-6d4e-494b-b61a-3ec11c482e7c,CUST-46002,2245.78,INR,do_not_honor,8,2,2026-08-07T17:07:38.644663+00:00,monthly
6eb4468f-f8f5-4648-ab64-05d4370c9916,CUST-17456,4089.87,INR,expired_card,48,2,2026-08-20T23:07:38.644680+00:00,annual
04243e8f-027a-427e-b512-5cd252695995,CUST-90610,1335.87,INR,fraud_suspected,65,1,2026-08-09T01:07:38.644700+00:00,monthly
5a2f0e11-0b2b-4619-a592-716fa667ddf0,CUST-15376,890.04,INR,network_error,58,2,2026-08-03T13:07:38.644717+00:00,monthly
0827d397-1bc2-4d71-8669-4af2e28ece11,CUST-29773,1268.17,INR,expired_card,8,3,2026-08-20T09:07:38.644733+00:00,annual
e8b9c65a-ef25-4b15-934e-66b88601c768,CUST-94689,1799.19,INR,insufficient_funds,23,0,2026-08-15T21:07:38.644750+00:00,monthly
fd5565e3-efe0-41ae-89a8-40b2ea4c8040,CUST-78517,1712.4,INR,expired_card,21,2,2026-08-12T10:07:38.644767+00:00,monthly
a47ea4fc-8a91-4f76-b0ab-f048bc1933f0,CUST-98984,665.09,INR,network_error,7,2,2026-08-03T09:07:38.644783+00:00,monthly
f2de522a-9cf2-4278-b041-71592453b0b2,CUST-98916,1605.33,INR,insufficient_funds,50,2,2026-08-14T20:07:38.644800+00:00,annual
50b3ac1f-1d21-421b-bf5c-ae643bd793ab,CUST-88997,1780.04,INR,ambiguous,20,2,2026-08-21T01:07:38.644819+00:00,monthly
b9a3af05-2d47-439e-a190-ce482354d124,CUST-50662,9910.26,INR,ambiguous,51,1,2026-08-03T21:07:38.644838+00:00,annual
02ca5f8e-4347-4460-8fdd-463f31616760,CUST-59372,6129.41,INR,insufficient_funds,43,1,2026-08-01T21:07:38.644855+00:00,annual
ada94948-50eb-4307-a299-a78eaab4f540,CUST-99838,790.99,INR,network_error,68,0,2026-08-02T22:07:38.644872+00:00,monthly
d272728a-ff7c-474e-869d-137a1e19e345,CUST-57526,1209.16,INR,expired_card,40,1,2026-07-24T13:07:38.644889+00:00,monthly
00e0c106-79d2-4844-b1d2-29efbd7e13a6,CUST-35166,500.52,INR,network_error,29,0,2026-08-19T17:07:38.644906+00:00,monthly
9b95bb1c-5dd2-46d6-b9b1-175e2ae1a0df,CUST-76543,963.13,INR,network_error,70,2,2026-07-26T03:07:38.644922+00:00,monthly
775a31ef-13b4-44a9-b062-92643328ab16,CUST-91006,1900.6,INR,insufficient_funds,17,3,2026-08-19T14:07:38.644939+00:00,monthly
34e6c4ab-43c3-4945-af51-8f0ff09460e6,CUST-91885,3705.64,INR,do_not_honor,22,3,2026-08-22T06:07:38.644957+00:00,monthly
bb5eb023-cfdd-43ce-aeca-ec3cbb3ae0b7,CUST-68222,868.19,INR,network_error,37,2,2026-07-29T05:07:38.644974+00:00,monthly
806b4a65-6667-4635-9960-4fcd69b9e96b,CUST-71474,918.38,INR,insufficient_funds,25,2,2026-08-02T01:07:38.644991+00:00,annual
3f488fd7-3759-48fb-82e7-2b4abf3f13dc,CUST-46932,299.69,INR,expired_card,49,3,2026-07-24T14:07:38.645007+00:00,annual
2db02280-3fd9-4952-a1eb-f661fddf49df,CUST-28140,1327.72,INR,fraud_suspected,33,0,2026-08-03T04:07:38.645024+00:00,annual
67320746-1dda-4fc8-afbf-7a672bcfc2b3,CUST-23446,676.15,INR,do_not_honor,67,0,2026-08-14T17:07:38.645041+00:00,annual
c3204461-5127-4137-b4d2-faf3c7b39cd6,CUST-77286,1008.42,INR,insufficient_funds,19,3,2026-08-21T12:07:38.645057+00:00,annual
28040627-fb81-4e3b-b8cf-2417b0512625,CUST-13495,777.1,INR,fraud_suspected,54,0,2026-08-11T03:07:38.645077+00:00,monthly
17f786a4-b7da-4d2b-a297-8b526d0f573e,CUST-20696,1397.62,INR,expired_card,48,1,2026-08-23T09:07:38.645093+00:00,annual
7c3e8e08-3561-4acf-a4dd-dfd50749a599,CUST-95191,401.39,INR,fraud_suspected,43,0,2026-08-19T18:07:38.645110+00:00,monthly
d303888c-5c5d-4f75-8105-c5a0fb47cc74,CUST-28191,499.16,INR,fraud_suspected,61,1,2026-08-04T19:07:38.645127+00:00,annual
2f389f97-d34a-4d0a-92f4-439382d0eba8,CUST-38266,7406.81,INR,insufficient_funds,20,3,2026-08-20T10:07:38.645146+00:00,monthly
26382021-60c0-4bb1-9552-49297e9e0d95,CUST-41252,571.15,INR,insufficient_funds,54,3,2026-08-21T16:07:38.645163+00:00,annual
91b3f605-1250-4424-a74c-f17958048da5,CUST-80261,658.94,INR,expired_card,3,1,2026-08-01T15:07:38.645179+00:00,monthly
2db921ae-8a76-4faf-b8ab-f7a6a1ddca4b,CUST-56244,5948.57,INR,insufficient_funds,31,3,2026-08-17T22:07:38.645199+00:00,monthly
a7b8f7d0-8c73-4008-9d84-38b0ffaa900b,CUST-57265,13253.55,INR,expired_card,9,0,2026-08-11T04:07:38.645218+00:00,monthly
c4784672-ef1a-4d01-b097-230dc5a69d49,CUST-58929,623.0,INR,expired_card,33,0,2026-08-12T17:07:38.645235+00:00,monthly
28b78076-07a2-46c3-a6e3-12df0f6b5877,CUST-92346,1138.01,INR,network_error,14,2,2026-07-31T09:07:38.645254+00:00,monthly
4f527ab9-6f2d-4c2a-bd0c-110f3c041fdb,CUST-54374,1937.95,INR,expired_card,23,3,2026-08-01T04:07:38.645272+00:00,monthly
bae2da30-854b-45bf-80a0-67be9e97b2b5,CUST-18270,5484.84,INR,fraud_suspected,59,0,2026-08-14T13:07:38.645289+00:00,monthly
6d3215c3-3b09-44c5-ba2c-c38a3859759f,CUST-15492,715.57,INR,insufficient_funds,41,2,2026-08-07T07:07:38.645306+00:00,annual
b432cc52-45ab-4ccd-96fe-6b67eabea258,CUST-43202,1247.96,INR,expired_card,5,1,2026-08-14T08:07:38.645323+00:00,annual
de12cd55-6679-4a22-b2c5-1bb09636c77b,CUST-95948,2687.12,INR,insufficient_funds,43,2,2026-08-20T08:07:38.645340+00:00,monthly
6b334aae-779b-4d4d-bf25-d2bc5e27f458,CUST-67637,2078.28,INR,expired_card,50,2,2026-08-18T04:07:38.645357+00:00,monthly
c0a1be07-cb9a-4d78-9aa4-a562588524ba,CUST-78062,1131.28,INR,expired_card,35,0,2026-07-31T06:07:38.645374+00:00,monthly
9b2187e8-43da-48cc-a4d9-03a8a80de430,CUST-33652,1356.76,INR,do_not_honor,70,2,2026-08-13T16:07:38.645391+00:00,monthly
ee28028c-6932-42f7-bc74-f09449102ef0,CUST-50173,534.88,INR,do_not_honor,58,3,2026-08-17T21:07:38.645407+00:00,monthly
390c71e6-c816-4dfa-8daf-7de3b9440588,CUST-56210,1254.62,INR,expired_card,56,2,2026-08-03T18:07:38.645424+00:00,monthly
8bd33ea5-69d3-4560-8823-1b57c573d7c6,CUST-57619,1228.35,INR,do_not_honor,66,1,2026-07-24T19:07:38.645441+00:00,monthly
c253584f-8435-4536-9d55-56d012282b83,CUST-67432,1785.31,INR,do_not_honor,5,1,2026-08-21T12:07:38.645459+00:00,annual
c5ef658a-0be7-4834-ae95-bbeee6777030,CUST-60181,989.03,INR,expired_card,5,1,2026-08-02T05:07:38.645476+00:00,annual
631523d2-a005-4321-8419-431d78bcd790,CUST-20077,2136.39,INR,expired_card,18,2,2026-08-11T09:07:38.645494+00:00,monthly
a13ce863-3930-4858-afe8-c9c6a00011b9,CUST-24869,3205.93,INR,insufficient_funds,4,1,2026-08-08T03:07:38.645513+00:00,monthly
881b228c-88e8-43e9-851b-5b328c4e3ee9,CUST-44311,1685.46,INR,do_not_honor,34,3,2026-08-17T00:07:38.645529+00:00,monthly
d4e6263e-e0af-431d-a713-814dc34dea1c,CUST-74382,1952.84,INR,ambiguous,26,0,2026-08-19T17:07:38.645546+00:00,monthly
816a5624-7253-4c76-9161-0e84f28a80f7,CUST-68341,1561.01,INR,fraud_suspected,12,1,2026-08-02T08:07:38.645562+00:00,monthly
29c2e752-607d-4df5-9557-36eddd8f36b2,CUST-48058,1500.09,INR,expired_card,39,1,2026-07-31T21:07:38.645580+00:00,annual
4d8ada23-f2bc-4e45-b8f8-8013dcd40f3b,CUST-57381,873.1,INR,do_not_honor,66,1,2026-08-20T13:07:38.645599+00:00,annual
fe54cf18-8c04-4251-9d38-4e1b115180a3,CUST-74752,1901.87,INR,insufficient_funds,4,2,2026-08-06T01:07:38.645616+00:00,monthly
2d00ca71-b55d-4621-8809-8e9218e26271,CUST-82305,1394.45,INR,fraud_suspected,17,0,2026-08-21T10:07:38.645634+00:00,monthly
fc997e18-6843-43de-bc58-bc2aa9ef03d7,CUST-72739,7209.08,INR,network_error,68,1,2026-07-30T06:07:38.645650+00:00,annual
257561d4-0655-4f0c-b6aa-704dd7a3c047,CUST-51553,4881.64,INR,insufficient_funds,10,3,2026-08-08T22:07:38.645667+00:00,monthly
33a4a592-391e-4cd9-9a0f-2f15bc0ed08a,CUST-82260,2003.41,INR,insufficient_funds,24,1,2026-08-10T03:07:38.645684+00:00,annual
17b7d1eb-1bb8-45dc-bcae-55dfa77bd464,CUST-26274,846.35,INR,insufficient_funds,67,1,2026-08-14T14:07:38.645701+00:00,monthly
ce72b7ca-9b1c-402d-81bb-2e5ae0323728,CUST-39552,651.26,INR,ambiguous,45,2,2026-07-27T17:07:38.645717+00:00,monthly
e2dc3f24-271f-48fc-b00d-b3e1e25a3e93,CUST-82199,3664.98,INR,do_not_honor,36,1,2026-08-03T10:07:38.645734+00:00,monthly
26c5f800-daf6-4fdb-bf85-8732577cc3cc,CUST-94015,1826.73,INR,insufficient_funds,22,1,2026-08-17T22:07:38.645750+00:00,monthly
20008314-5b1b-4994-be73-ab1dc7f4f794,CUST-54252,2150.23,INR,ambiguous,6,0,2026-08-21T18:07:38.645767+00:00,annual
993629c4-9541-4e0c-964e-0c8c150636c5,CUST-44688,405.36,INR,network_error,27,2,2026-08-10T00:07:38.645783+00:00,monthly
1a171a10-b6d5-47fe-a487-bf42889e96ca,CUST-92203,3007.3,INR,expired_card,70,2,2026-08-03T10:07:38.645799+00:00,monthly
3473b173-10a7-453e-afee-88e1b8d55ff0,CUST-99783,2109.14,INR,fraud_suspected,52,1,2026-08-09T17:07:38.645817+00:00,monthly
5142f8e8-b138-4a79-a0b2-5ddc378b2d24,CUST-64476,652.23,INR,insufficient_funds,62,3,2026-08-17T09:07:38.645833+00:00,monthly
af871c23-ce8e-4fc8-915c-a8b0ce7cacfb,CUST-51853,1053.19,INR,insufficient_funds,45,3,2026-08-19T08:07:38.645850+00:00,monthly
69ae4aad-000f-4a35-8ab6-45fd4d2da9fc,CUST-41685,1828.06,INR,insufficient_funds,60,0,2026-08-15T05:07:38.645866+00:00,monthly
e331ea79-c865-44e9-b144-ad22c2611ca8,CUST-48038,1560.2,INR,insufficient_funds,50,3,2026-08-16T14:07:38.645890+00:00,annual
c508a524-b9c5-4138-9921-c659a4135d4e,CUST-50988,1204.83,INR,ambiguous,25,1,2026-08-08T03:07:38.645917+00:00,monthly
ef22a7bd-ed3f-489c-be13-847d8b6250b2,CUST-75191,1387.98,INR,fraud_suspected,3,0,2026-07-24T07:07:38.645944+00:00,monthly
8783a18b-7d19-4b86-be17-71994a97a290,CUST-38199,1241.7,INR,ambiguous,46,0,2026-08-22T10:07:38.645971+00:00,monthly
2078c870-5c8f-4637-90cf-244b6aee25a8,CUST-95755,1681.84,INR,fraud_suspected,61,1,2026-08-06T19:07:38.646002+00:00,annual
57360721-eb67-4483-afdd-f5e4d5620919,CUST-44664,4522.59,INR,expired_card,47,3,2026-08-12T18:07:38.646040+00:00,monthly
ecee6eba-f781-4501-9010-4d3f1d9032f8,CUST-35513,218.81,INR,do_not_honor,47,2,2026-08-21T07:07:38.646072+00:00,monthly
70df556c-9397-4a5e-8a35-3917a26cff03,CUST-46663,1255.87,INR,network_error,16,0,2026-08-20T07:07:38.646091+00:00,monthly
aa067eea-81fe-4669-91db-6c16798250d4,CUST-83116,1712.32,INR,ambiguous,47,1,2026-08-17T00:07:38.646110+00:00,monthly
d326f5c9-da5d-4878-8f87-0cc8727715ea,CUST-15938,1872.85,INR,expired_card,5,1,2026-08-01T09:07:38.646128+00:00,annual
eadeb72a-a5a0-4b73-842f-d9dae3ea7c1d,CUST-29521,1134.88,INR,expired_card,66,1,2026-08-13T00:07:38.646146+00:00,monthly
a7a30e65-883e-4743-866c-92fc51804227,CUST-90805,401.69,INR,expired_card,39,2,2026-08-07T03:07:38.646164+00:00,monthly
2ebfef36-a089-44fb-aa8b-cada14c0cb88,CUST-49294,1918.34,INR,network_error,61,0,2026-08-12T09:07:38.646181+00:00,monthly
